time,state,smoothing,residuals,variance,ac1,relaxation_time,R_squared,variance_rolling_avg,ac1_rolling_avg,relaxation_time_rolling_avg
352,-0.0207757121674659,-0.002676555343521791,-0.01809915682394411,0.0005887671378457595,-0.5468821201361089,-0.5028374218760178,0.9978038977184577,0.0005763098292293908,-0.5295076103615315,-0.4816481631319608
353,-0.0311894063210531,-0.0027072413557074457,-0.028482164965345655,0.0005918726832880216,-0.5430604147054885,-0.5038410917385335,0.9978526588999139,0.000577128926811424,-0.5302209158533188,-0.482816212005991
354,-0.0067659642037124,-0.002737358837880453,-0.004028605365831947,0.000588379687837228,-0.5420461927444445,-0.5047848291406423,0.9978871137613139,0.0005777210721285717,-0.5308432988475886,-0.48397245501307795
355,-0.0226149093958634,-0.002766641711539298,-0.0198482676843241,0.0005898268344459855,-0.5409054161631032,-0.5057337016995717,0.9979137189959708,0.0005783582175136987,-0.5313728839694578,-0.48511778378605136
356,0.0165692054437463,-0.002794915252314359,0.01936412069606066,0.0005914371998819761,-0.5422896183552165,-0.5066571032078341,0.9979429192192231,0.000579046585006766,-0.5319474489371294,-0.48625143217667155
357,-0.0478145761545514,-0.002821802853846528,-0.04499277330070487,0.0005988292209642571,-0.5436958876730296,-0.5073176350195615,0.9979547995030377,0.0005800877763729497,-0.5325657878179663,-0.4873601796947184
358,0.0127261443101814,-0.0028469601025352706,0.01557310441271667,0.0005996192299174345,-0.5463485757320449,-0.5080082365238732,0.9979672809256103,0.0005811157476121332,-0.533291197708181,-0.4884469195278318
359,0.0095656341829513,-0.0028701577228693515,0.012435791905820651,0.0005988469913905299,-0.5503658133746389,-0.5086375982250345,0.997959643241463,0.000582048970968891,-0.5341898616906262,-0.4895095868276846
360,-0.0284127933527475,-0.0028913218212517893,-0.025521471531495712,0.0005976476797731689,-0.5521656860944957,-0.5092260844001484,0.9979429001883471,0.0005828699556428004,-0.5351359577118825,-0.49054729722623536
361,0.0231348955001142,-0.0029104761053487505,0.02604537160546295,0.0006004480674874142,-0.5548389817579955,-0.5097623970523016,0.997914884302012,0.000583795119424096,-0.5361729589774674,-0.4915586182697126
362,-0.0093734433211645,-0.0029276837107010335,-0.006445759610463467,0.0005997998441568674,-0.5537192832502409,-0.510262667689455,0.9978928527347273,0.0005846374733573998,-0.5370964497286661,-0.4925430419233833
363,-0.0167368003731072,-0.002942901035457909,-0.013793899337649292,0.0005970377103303561,-0.5545974250472202,-0.5106806004195328,0.9978733899264137,0.000585290117408608,-0.5380175536928006,-0.4934976502652859
364,-0.0263176167265214,-0.002956294420683642,-0.023361322305837758,0.0005991224030849724,-0.5512594488921418,-0.5109258070971997,0.9978570061700694,0.0005860181324442061,-0.5387144955453975,-0.49441492167749196
365,0.0218645566608523,-0.002967989374190766,0.024832546035043066,0.0006017028798829433,-0.5531934512155973,-0.5111280961447414,0.9978335791039007,0.0005868436454672976,-0.5394765458438292,-0.49529456243892617
366,-0.0015897128042077,-0.002977993009419035,0.0013882802052113349,0.0006009826160823851,-0.5526604743190188,-0.5112340567401383,0.9978071806540475,0.0005875878018154601,-0.5401704368162076,-0.4961334831916216
367,0.003002332010932,-0.0029864129048245173,0.005988744915756517,0.000600988722739287,-0.552881658024208,-0.5114122760977666,0.9977828590159981,0.00058829311344303,-0.5408394484587339,-0.49693763018668186
368,-0.0379546084264146,-0.002993148039532566,-0.03496146038688203,0.0006056368373462451,-0.5522310234190313,-0.5117462120795393,0.9977768637258901,0.0005892059410168834,-0.5414390050355916,-0.49771702923367434
369,0.0327685177646294,-0.0029982497171191277,0.03576676748174853,0.0006108844386045371,-0.5559990722577421,-0.5121865071495144,0.997768267226001,0.0005903469145741284,-0.5422053243630733,-0.4984785807029291
370,-0.0318907671973696,-0.0030015820753953077,-0.028889185121974293,0.0006136845489266915,-0.5592105308614312,-0.5127040418155208,0.9977614075053272,0.0005915752111190002,-0.543100335231408,-0.4992272891825392
371,0.0434747954201434,-0.0030029813460866286,0.04647777676623003,0.0006225084435167328,-0.5624783171575937,-0.513374736791836,0.9977724616325658,0.0005932032759820387,-0.5441202290169967,-0.4999718916882917
372,-0.017030047007695,-0.0030020723580214863,-0.014027974649673515,0.0006232199303148413,-0.5624306170467548,-0.5140527513963863,0.9977980189110889,0.0005947830998942915,-0.5450839336501418,-0.5007129895676651
373,0.0047659447121818,-0.0029987423212992524,0.007764687033481052,0.0006233837164640716,-0.5633318938669211,-0.5147342041346862,0.9978201000033721,0.0005962883955032273,-0.5460443526089197,-0.5014509482290872
374,-0.0499100046427384,-0.0029926917159937808,-0.046917312926744614,0.0006315244346567472,-0.5612783990049356,-0.5154670603935863,0.9978763176127992,0.0005981429238797284,-0.5468461445244995,-0.5021886383430082
375,0.0048025138524127,-0.0029835309529921065,0.007786044805404806,0.0006300441492024919,-0.5586757595677553,-0.516247884378716,0.9979337369757312,0.0005998219357388213,-0.5474687558425656,-0.5029285986606771
376,0.0125051895679424,-0.0029709925939533175,0.015476182161895717,0.0006296970211085531,-0.5575915765538793,-0.5169492814561647,0.9979934172740637,0.0006013943086530177,-0.5480015358800032,-0.5036665293341238
377,-0.016956232853054,-0.0029547088291809985,-0.014001524023873002,0.0006304041122952511,-0.5587807741964991,-0.5176572250041568,0.9980396510082531,0.0006029211404236616,-0.5485688642124504,-0.5044028817378098
378,0.0210484328692646,-0.002934688553760527,0.02398312142302513,0.0006319703171593444,-0.5604944887035279,-0.518339437538705,0.9980772498345868,0.0006044500444623818,-0.5491965286593493,-0.505136384674699
379,-0.0187806299659241,-0.002910944362574906,-0.015869685603349195,0.0006327774483401142,-0.562687047072851,-0.5190842867945028,0.9981177444887335,0.0006059409604559467,-0.5499065559442704,-0.5058704847862676
380,0.0281053620643425,-0.0028836800827213432,0.03098904214706384,0.0006355075615148738,-0.562450161107565,-0.5198665745520259,0.9981578051896914,0.000607497097353785,-0.550566745689707,-0.5066071210897286
