time,state,smoothing,residuals,variance,ac1,dominant_eigenvalue,R_squared,variance_rolling_avg,ac1_rolling_avg,dominant_eigenvalue_rolling_avg
377.0,153.73842576978686,156.92515834658815,-3.1867325768012904,4.9024643056145125,-0.5510714818540114,-0.6769320424987466,0.980662640810556,4.863056773704956,-0.5301613627748826,-0.6747285535490274
378.0,158.27650901683347,156.83203457473456,1.4444744420989082,4.910272124677097,-0.5520304102976912,-0.6768833878776112,0.9810914527285632,4.865541792177175,-0.5313123652760829,-0.6748419658821108
379.0,153.82998283295694,156.73903855012628,-2.9090557171693376,4.9423070173588854,-0.5528038481843578,-0.6769758939958973,0.9815346764409453,4.869582067186739,-0.5324434959554659,-0.6749542778880996
380.0,154.6658879112257,156.64616636575732,-1.9802784545316285,4.956551269991083,-0.5449089504221029,-0.6769328283365702,0.9819619190232599,4.874159393650126,-0.5330995725063417,-0.6750584121222297
381.0,157.95465919071344,156.55340510932902,1.4012540813844225,4.957501765797603,-0.5466137270834833,-0.6767817529645196,0.9824231443870244,4.878545834289468,-0.5338108437998755,-0.6751491142718239
382.0,154.80840490352512,156.4607477793706,-1.652342875845477,4.968206478241851,-0.5479591937332488,-0.6765967597772456,0.9828541322714486,4.8832648155501195,-0.5345554937963689,-0.6752253061405303
383.0,158.73657434137897,156.3681936163823,2.368380724996655,4.986628595055133,-0.5512804839353631,-0.6764154602819712,0.9833186590089159,4.888705014471436,-0.5354357564352634,-0.6752879458321851
384.0,154.55672897292033,156.2757459356917,-1.7190169627713772,4.98875817519817,-0.5619602406822936,-0.676386150691068,0.9837840170867175,4.89397097029916,-0.5368317819219492,-0.6753457460879159
385.0,156.70642283561023,156.18339106077866,0.5230317748315656,4.925037800895507,-0.5760004047340928,-0.6765143560243843,0.9842480506693242,4.8956060666463355,-0.5388932883857462,-0.6754072518740458
386.0,156.7057077841521,156.0911215510666,0.6145862330855039,4.8983676089525785,-0.5772916674784324,-0.6765540994811905,0.9847149275584043,4.895751410978244,-0.5409142557064139,-0.6754676122744219
387.0,155.49431359713378,155.99891663458146,-0.50460303744768,4.899323794848883,-0.5796847762239901,-0.6768549571040974,0.9852105582618833,4.8959394311819615,-0.5429548094178653,-0.6755406304233522
388.0,152.9585933281661,155.90672190087358,-2.948128572707475,4.894032360843381,-0.5836183096045449,-0.6775324400553007,0.9856208184539256,4.895839059058878,-0.5450949936382169,-0.6756454625092443
389.0,158.3493162069401,155.81448683738392,2.534829369556178,4.909295095456011,-0.5903910008463723,-0.6782530563585116,0.985997574364171,4.8965472715008325,-0.5474789940175935,-0.6757827042907848
390.0,153.8463200192627,155.72217309149158,-1.8758530722288924,4.907481524468292,-0.5948678592884411,-0.6788289177235611,0.9863829634207797,4.89712275849912,-0.5499731448213223,-0.6759430313135626
391.0,156.8731227825274,155.6297562290293,1.2433665534980776,4.909080761275111,-0.5950387843864547,-0.6792778852587854,0.9867342060367162,4.897752127066277,-0.5523450205879082,-0.6761185499422585
392.0,155.10089046459126,155.53721280751753,-0.4363223429262746,4.895402043338078,-0.5935824152803114,-0.6797359551284949,0.9870716747820949,4.897628438449003,-0.5545154097822453,-0.6763089396889026
393.0,157.78941185594311,155.44454533432213,2.344866521620986,4.892534918515911,-0.5998226716223379,-0.6801781873200093,0.9874308316769237,4.897360358452525,-0.5569000025106713,-0.6765125843010662
394.0,154.5767270518609,155.35174770211685,-0.7750206502559536,4.877920964089342,-0.6002096534569429,-0.6807952057041464,0.9877612919859977,4.896337232433411,-0.5591794578236329,-0.6767379854275442
395.0,153.98524606582075,155.25881392653386,-1.273567860713115,4.883855108687243,-0.6000255619853403,-0.6813889128523414,0.988096740322593,4.895680278552034,-0.5613292527795123,-0.6769827710814809
396.0,155.12692583581537,155.1657295006828,-0.03880366486743014,4.873856571698591,-0.5984614206983764,-0.682035679854341,0.9884099911652886,4.894531662401853,-0.5632835774068209,-0.6772487136484735
397.0,156.33039381589862,155.0724821479371,1.2579116679615083,4.850046596712275,-0.614717006688545,-0.6825841003735574,0.9887330920732763,4.8921903431550335,-0.5659906000005959,-0.6775295234761095
398.0,153.78100764180337,154.9790585860118,-1.1980509442084326,4.779724402587031,-0.6130770791271051,-0.6832214901159963,0.9890646170063783,4.886271083125139,-0.5684688357440963,-0.6778291006676825
399.0,156.39341646808214,154.88547305200788,1.507943416074255,4.767456984602818,-0.6163017375725041,-0.683881049121872,0.9893901803719718,4.8800177095187,-0.57098635689296,-0.6781476242705347
400.0,155.65054772215333,154.79173241995588,0.8588153021974563,4.768637206124904,-0.6143826391526767,-0.6845714533030689,0.9896778560567608,4.874155577761132,-0.5732703717487346,-0.6784857205354049
401.0,153.6502485296612,154.6978640096181,-1.0476154799568747,4.770319932266868,-0.6172496886258106,-0.6851922107736357,0.9899754058654667,4.868690543787751,-0.5755850726370018,-0.6788386937058382
402.0,156.31317744541178,154.60387328523575,1.709304160176032,4.7663577288946355,-0.6172761930934869,-0.6856976539410475,0.9902960330170753,4.8633046061617975,-0.5777793421347116,-0.6791996916129545
403.0,152.8710570683621,154.50977749750422,-1.6387204291421256,4.773155777352836,-0.6221977023307578,-0.6861056537960656,0.990651088540919,4.858559930961326,-0.5801171505660825,-0.6795631633068024
404.0,155.0004251483917,154.41557216709637,0.5848529812953416,4.75073571529739,-0.6269051066684284,-0.6866201168782888,0.9910209255562991,4.8528849722421725,-0.5825796745714692,-0.6799345819158281
